Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,DOCU,GME,META,NVDA,SPY,AAPL,DOCU,GME,META,NVDA,SPY,AAPL,DOCU,GME,META,NVDA,SPY,AAPL,DOCU,GME,META,NVDA,SPY,AAPL,DOCU,GME,META,NVDA,SPY,AAPL,DOCU,GME,META,NVDA,SPY
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-06,91.27691650390625,190.66000366210938,1.059999942779541,240.02532958984375,9.810830116271973,299.85211181640625,93.4625015258789,190.66000366210938,1.059999942779541,240.27999877929688,9.839249610900879,317.04998779296875,93.94499969482422,199.4499969482422,1.0850000381469727,240.39999389648438,9.9087495803833,317.67999267578125,92.46749877929688,190.0,1.0475000143051147,232.27000427246094,9.712499618530273,315.55999755859375,92.5,196.4499969482422,1.0774999856948853,233.75999450683594,9.74174976348877,316.3699951171875,118655600,6495700,8563600,26206200,315893720,61713800
2020-07-07,90.99365997314453,197.75,1.0225000381469727,240.60472106933594,9.843234062194824,296.75946044921875,93.17250061035156,197.75,1.0225000381469727,240.86000061035156,9.871749877929688,313.7799987792969,94.65499877929688,202.64999389648438,1.0625,247.64999389648438,10.069999694824219,317.5199890136719,93.05750274658203,189.5850067138672,1.0149999856948853,238.82000732421875,9.850749969482422,313.3699951171875,93.85250091552734,191.38999938964844,1.0499999523162842,239.41000366210938,9.946249961853027,315.3800048828125,112424400,6189500,9826400,27887800,357799720,82910000
2020-07-08,93.1129379272461,206.35000610351562,1.065000057220459,243.32183837890625,10.186491012573242,299.029296875,95.34249877929688,206.35000610351562,1.065000057220459,243.5800018310547,10.215999603271484,316.17999267578125,95.375,206.5500030517578,1.0724999904632568,246.99000549316406,10.225000381469727,316.29998779296875,94.08999633789062,200.27999877929688,1.0075000524520874,236.58999633789062,9.965499877929688,312.70001220703125,94.18000030517578,200.97000122070312,1.024999976158142,238.11000061035156,9.993749618530273,314.6099853515625,117092000,6248700,8211200,29791300,365480520,54638600
2020-07-09,93.51334381103516,212.4199981689453,1.0525000095367432,244.24085998535156,10.478644371032715,297.3269348144531,95.75250244140625,212.4199981689453,1.0525000095367432,244.5,10.508999824523926,314.3800048828125,96.31749725341797,217.0,1.0800000429153442,246.52999877929688,10.569999694824219,317.1000061035156,94.67250061035156,206.58999633789062,1.0325000286102295,239.24000549316406,10.233499526977539,310.67999267578125,96.26249694824219,211.5,1.0674999952316284,245.0,10.380249977111816,316.8399963378906,125642800,10243100,7970400,22174900,494547200,83354200
2020-07-10,93.67691802978516,210.11000061035156,1.0850000381469727,244.8102569580078,10.448979377746582,300.36285400390625,95.91999816894531,210.11000061035156,1.0850000381469727,245.07000732421875,10.479249954223633,317.5899963378906,95.9800033569336,213.39999389648438,1.0950000286102295,245.49000549316406,10.65524959564209,317.8800048828125,94.70500183105469,204.14999389648438,1.0449999570846558,239.32000732421875,10.37874984741211,312.760009765625,95.33499908447266,212.52999877929688,1.0499999523162842,243.69000244140625,10.588749885559082,314.30999755859375,90257200,4808000,5643200,22982700,497674760,57550400
2020-07-13,93.24478149414062,190.02000427246094,1.065000057220459,238.74668884277344,10.023213386535645,297.76202392578125,95.47750091552734,190.02000427246094,1.065000057220459,239.0,10.052249908447266,314.8399963378906,99.95500183105469,211.83900451660156,1.1375000476837158,250.14999389648438,10.79224681854248,322.7099914550781,95.25749969482422,185.13999938964844,1.065000057220459,238.4199981689453,10.024999618530273,314.1300048828125,97.26499938964844,211.50999450683594,1.087499976158142,247.00999450683594,10.595000267028809,320.1300048828125,191649200,9412900,16864800,24674900,457074960,102997500
2020-07-14,94.78783416748047,196.42999267578125,1.0199999809265137,239.4759063720703,10.347024917602539,301.6206970214844,97.05750274658203,196.42999267578125,1.0199999809265137,239.72999572753906,10.376999855041504,318.9200134277344,97.25499725341797,196.94000244140625,1.0774999856948853,240.3300018310547,10.402750015258789,319.760009765625,93.87750244140625,181.5,1.0175000429153442,232.02999877929688,9.785499572753906,312.0,94.83999633789062,191.0,1.0549999475479126,236.75999450683594,10.074999809265137,313.29998779296875,170989200,7466200,9046400,23378100,542674200,93657000
2020-07-15,95.43971252441406,192.8300018310547,1.0475000143051147,240.02532958984375,10.197707176208496,304.3917541503906,97.7249984741211,192.8300018310547,1.0475000143051147,240.27999877929688,10.227250099182129,321.8500061035156,99.24749755859375,195.1999969482422,1.0724999904632568,244.82000732421875,10.432999610900879,323.0400085449219,96.48999786376953,188.33999633789062,1.0325000286102295,238.0500030517578,10.055749893188477,319.2699890136719,98.98999786376953,193.92999267578125,1.0325000286102295,241.5500030517578,10.414250373840332,322.4100036621094,153198000,5429600,5896400,19133600,403984920,87196500
2020-07-16,94.26532745361328,191.72000122070312,1.0425000190734863,240.6746368408203,10.105476379394531,303.3893127441406,96.52249908447266,191.72000122070312,1.0425000190734863,240.92999267578125,10.134750366210938,320.7900085449219,97.40499877929688,193.5,1.0499999523162842,241.75999450683594,10.206747055053711,321.2799987792969,95.90499877929688,186.20199584960938,1.0225000381469727,236.3300018310547,9.895500183105469,319.0899963378906,96.5625,190.0,1.0475000143051147,238.0,10.015000343322754,319.7900085449219,110577600,3771200,5320400,18880700,344964720,54622500
2020-07-17,94.07489776611328,196.41000366210938,0.9900000095367432,241.77346801757812,10.172032356262207,304.26885986328125,96.32749938964844,196.41000366210938,0.9900000095367432,242.02999877929688,10.201499938964844,321.7200012207031,97.14749908447266,196.83999633789062,1.0575000047683716,244.16000366210938,10.248499870300293,322.57000732421875,95.83999633789062,188.66000366210938,0.9850000143051147,237.86000061035156,10.087752342224121,319.739990234375,96.98750305175781,191.10000610351562,1.0399999618530273,241.0,10.225500106811523,321.8800048828125,92186800,3102400,12263600,18152400,266284640,62774900
2020-07-20,96.05742645263672,201.99000549316406,0.9624999761581421,245.15988159179688,10.480388641357422,306.7278137207031,98.35749816894531,201.99000549316406,0.9624999761581421,245.4199981689453,10.510749816894531,324.32000732421875,98.5,202.91000366210938,1.0149999856948853,246.0500030517578,10.53125,325.1300048828125,96.0625,196.5800018310547,0.9424999952316284,235.63999938964844,10.156749725341797,320.6199951171875,96.4175033569336,197.89999389648438,0.987500011920929,240.05999755859375,10.274250030517578,321.42999267578125,90318000,4309000,13604400,20872200,284850840,56308800
2020-07-21,94.7316665649414,201.02999877929688,1.002500057220459,241.4937744140625,10.298666000366211,307.3803405761719,97.0,201.02999877929688,1.002500057220459,241.75,10.328499794006348,325.010009765625,99.25,204.8699951171875,1.0225000381469727,246.91000366210938,10.559926986694336,326.92999267578125,96.74250030517578,198.29200744628906,0.9700000286102295,240.0800018310547,10.286749839782715,323.94000244140625,99.17250061035156,203.82000732421875,0.9750000238418579,246.22000122070312,10.512999534606934,326.45001220703125,103433200,3952700,13351600,19364200,277666840,57292200
2020-07-22,94.9977798461914,203.97999572753906,1.027500033378601,239.61575317382812,10.408598899841309,309.1299743652344,97.27249908447266,203.97999572753906,1.027500033378601,239.8699951171875,10.438750267028809,326.8599853515625,97.9749984741211,204.5,1.0299999713897705,241.89999389648438,10.602499961853027,327.20001220703125,96.60250091552734,199.3300018310547,0.9800000190734863,238.1199951171875,10.291557312011719,324.5,96.69249725341797,201.3699951171875,1.0049999952316284,240.25999450683594,10.367500305175781,324.6199951171875,89001600,3011500,10094000,15427900,367290840,57792900
2020-07-23,90.67383575439453,198.49000549316406,1.027500033378601,232.3534698486328,10.10049057006836,305.44158935546875,92.84500122070312,198.49000549316406,1.027500033378601,232.60000610351562,10.12975025177002,322.9599914550781,97.07749938964844,208.8000030517578,1.0774999856948853,242.4199981689453,10.54699993133545,327.2300109863281,92.01000213623047,196.61000061035156,1.0149999856948853,231.75,10.03125,321.4800109863281,96.99749755859375,204.0,1.0225000381469727,239.6300048828125,10.449999809265137,326.4700012207031,197004400,3302400,12948800,21771800,411661280,75738000
2020-07-24,90.4491958618164,190.9499969482422,1.0075000524520874,230.46548461914062,10.165050506591797,303.47442626953125,92.61499786376953,190.9499969482422,1.0075000524520874,230.7100067138672,10.194499969482422,320.8800048828125,92.97000122070312,194.74000549316406,1.0575000047683716,233.49000549316406,10.364749908447266,321.989990234375,89.1449966430664,186.77000427246094,1.002500057220459,226.89999389648438,9.777000427246094,319.25,90.98750305175781,193.0,1.0149999856948853,230.19000244140625,9.875,320.95001220703125,185438800,3984200,8863600,18325800,473292000,73766600
2020-07-27,92.59288787841797,196.27000427246094,1.002500057220459,233.2525177001953,10.391397476196289,305.68743896484375,94.80999755859375,196.27000427246094,1.002500057220459,233.5,10.421500205993652,323.2200012207031,94.90499877929688,197.8000030517578,1.0299999713897705,234.9499969482422,10.441749572753906,323.4100036621094,93.4800033569336,188.7100067138672,0.987500011920929,230.8300018310547,10.21774959564209,320.7699890136719,93.70999908447266,191.64999389648438,1.0049999952316284,231.4600067138672,10.232250213623047,321.6300048828125,121214000,2341800,9890800,13163100,292130200,48293000
2020-07-28,91.07180786132812,196.72999572753906,0.9850000143051147,229.8760986328125,10.185993194580078,303.7486572265625,93.25250244140625,196.72999572753906,0.9850000143051147,230.1199951171875,10.215499877929688,321.1700134277344,94.55000305175781,202.11000061035156,1.0125000476837158,234.9600067138672,10.381999969482422,323.6400146484375,93.24749755859375,195.13999938964844,0.9800000190734863,229.8300018310547,10.209250450134277,320.8500061035156,94.36750030517578,196.27000427246094,0.9900000095367432,234.6300048828125,10.374250411987305,322.42999267578125,103625600,2475200,18221600,14170100,271636040,57495000
2020-07-29,92.8174819946289,209.14999389648438,1.0149999856948853,233.042724609375,10.435269355773926,307.4844055175781,95.04000091552734,209.14999389648438,1.0149999856948853,233.2899932861328,10.465499877929688,325.1199951171875,95.2300033569336,210.47999572753906,1.0449999570846558,233.6999969482422,10.516249656677246,325.7300109863281,93.7125015258789,198.60000610351562,0.9800000190734863,230.30999755859375,10.347000122070312,322.0799865722656,93.75,198.60000610351562,0.9850000143051147,231.13999938964844,10.390800476074219,322.1199951171875,90329200,4529500,11518400,13588300,284507680,48454200
2020-07-30,93.94062042236328,213.94000244140625,1.024999976158142,234.25144958496094,10.583340644836426,306.3873291015625,96.19000244140625,213.94000244140625,1.024999976158142,234.5,10.61400032043457,323.9599914550781,96.29750061035156,215.0,1.0575000047683716,234.88999938964844,10.623044967651367,324.4100036621094,93.76750183105469,205.0,0.9925000071525574,229.0,10.295249938964844,319.6400146484375,94.1875,206.11000061035156,1.0,230.22000122070312,10.375,321.8999938964844,158130000,4382800,9594000,20615300,308880160,61861700
2020-07-31,103.77513885498047,216.8300018310547,1.002500057220459,253.40113830566406,10.584087371826172,308.8083801269531,106.26000213623047,216.8300018310547,1.002500057220459,253.6699981689453,10.614749908447266,326.5199890136719,106.41500091552734,217.6999969482422,1.0399999618530273,255.85000610351562,10.766500473022461,326.6300048828125,100.82499694824219,210.3459930419922,0.9975000023841858,249.0,10.432999610900879,321.3299865722656,102.88500213623047,216.8800048828125,1.0149999856948853,255.82000732421875,10.563249588012695,325.8999938964844,374336800,3082400,7517600,53005100,386286000,84986800
2020-08-03,106.3900146484375,226.27999877929688,1.037500023841858,251.69296264648438,10.978446006774902,310.9552917480469,108.9375,226.27999877929688,1.037500023841858,251.9600067138672,11.010250091552734,328.7900085449219,111.63749694824219,227.3300018310547,1.0625,255.39999389648438,11.098750114440918,329.6199951171875,107.89250183105469,218.3300018310547,1.0,250.3300018310547,10.715250015258789,327.7300109863281,108.19999694824219,218.72000122070312,1.0075000524520874,252.64999389648438,10.732500076293945,328.32000732421875,308151200,3207100,10070400,23124900,413018240,53077900
2020-08-04,107.10050201416016,227.67999267578125,1.1074999570846558,249.56521606445312,11.195317268371582,312.1564025878906,109.66500091552734,227.67999267578125,1.1074999570846558,249.8300018310547,11.227749824523926,330.05999755859375,110.79000091552734,229.41000366210938,1.184999942779541,252.8000030517578,11.227749824523926,330.05999755859375,108.38749694824219,221.24000549316406,1.0325000286102295,247.42999267578125,10.906002044677734,327.8599853515625,109.13249969482422,225.1999969482422,1.0325000286102295,251.55999755859375,11.050000190734863,327.8599853515625,173071600,2598200,41445600,17183500,310335600,41917900
2020-08-05,107.48869323730469,226.02000427246094,1.1575000286102295,248.85595703125,11.254146575927734,314.0952453613281,110.0625,226.02000427246094,1.1575000286102295,249.1199951171875,11.286749839782715,332.1099853515625,110.39250183105469,229.8300018310547,1.190000057220459,252.27000427246094,11.37168025970459,332.3900146484375,108.89749908447266,225.05999755859375,1.0625,247.77000427246094,11.166250228881836,331.17999267578125,109.37750244140625,227.67999267578125,1.125,250.19000244140625,11.244000434875488,331.4700012207031,121776800,1962800,19677200,13050100,250499720,42697700
2020-08-06,111.23889923095703,215.67999267578125,1.1074999570846558,264.99884033203125,11.302757263183594,316.19482421875,113.90249633789062,215.67999267578125,1.1074999570846558,265.2799987792969,11.33549976348877,334.3299865722656,114.4124984741211,228.5,1.1649999618530273,266.6000061035156,11.357999801635742,334.4599914550781,109.79750061035156,212.05999755859375,1.0950000286102295,248.6699981689453,11.178750038146973,331.1300048828125,110.40499877929688,226.75,1.149999976158142,249.0399932861328,11.349749565124512,331.4800109863281,202428800,4525300,7604800,45241600,244315680,43679400
2020-08-07,108.70980834960938,204.75999450683594,1.0399999618530273,268.1554870605469,11.167150497436523,316.4217529296875,111.11250305175781,204.75999450683594,1.0399999618530273,268.44000244140625,11.19950008392334,334.57000732421875,113.67500305175781,215.4199981689453,1.100000023841858,278.8900146484375,11.50475025177002,334.8800048828125,110.2925033569336,199.1699981689453,1.0149999856948853,263.42999267578125,11.037500381469727,332.29998779296875,113.20500183105469,215.19000244140625,1.097499966621399,264.0799865722656,11.3125,333.2799987792969,198045600,5653500,13364400,72766400,342515960,57308300
2020-08-10,110.28987884521484,198.3800048828125,1.0824999809265137,262.72125244140625,11.132749557495117,317.3675537109375,112.72750091552734,198.3800048828125,1.0824999809265137,263.0,11.164999961853027,335.57000732421875,113.7750015258789,207.5970001220703,1.1425000429153442,273.8599853515625,11.408249855041504,335.7699890136719,110.0,193.60000610351562,1.0449999570846558,259.69000244140625,10.856499671936035,332.9599914550781,112.5999984741211,206.36000061035156,1.0499999523162842,268.0400085449219,11.334250450134277,335.05999755859375,212403600,5006500,18247200,30248800,427795920,44282100
2020-08-11,107.00988006591797,191.82000732421875,1.087499976158142,255.85853576660156,10.818658828735352,314.7477722167969,109.375,191.82000732421875,1.087499976158142,256.1300048828125,10.850000381469727,332.79998779296875,112.48249816894531,199.83999633789062,1.1425000429153442,265.9200134277344,11.136750221252441,337.5400085449219,109.10749816894531,191.3800048828125,1.0850000381469727,255.1300048828125,10.79574966430664,332.010009765625,111.97000122070312,197.50999450683594,1.1074999570846558,260.19000244140625,11.073749542236328,336.8500061035156,187902400,4488600,12555200,28238300,354510520,69601100
2020-08-12,110.56627655029297,193.3000030517578,1.1299999952316284,259.61456298828125,11.407205581665039,319.1360778808594,113.01000213623047,193.3000030517578,1.1299999952316284,259.8900146484375,11.440250396728516,337.44000244140625,113.2750015258789,196.8800048828125,1.1575000286102295,263.8999938964844,11.467000007629395,338.2799987792969,110.29750061035156,189.1199951171875,1.090000033378601,258.1099853515625,10.958250045776367,335.4100036621094,110.49749755859375,192.64999389648438,1.100000023841858,258.9700012207031,10.990750312805176,335.44000244140625,165598000,4587400,12230400,21415700,464942920,53774400
2020-08-13,112.52301025390625,199.3800048828125,1.159999966621399,261.0230407714844,11.409948348999023,318.5592041015625,115.01000213623047,199.3800048828125,1.159999966621399,261.29998779296875,11.442999839782715,336.8299865722656,116.0425033569336,203.85000610351562,1.1775000095367432,265.1600036621094,11.721750259399414,338.25,113.92749786376953,193.6199951171875,1.125,259.57000732421875,11.35575008392334,335.8299865722656,114.43000030517578,194.22000122070312,1.1299999952316284,261.54998779296875,11.545999526977539,336.6099853515625,210082000,4048000,8513200,17374000,374459560,41816100
2020-08-14,112.42273712158203,199.7100067138672,1.1875,260.9631042480469,11.530595779418945,318.5686950683594,114.90750122070312,199.7100067138672,1.1875,261.239990234375,11.564000129699707,336.8399963378906,115.0,204.4600067138672,1.2074999809265137,262.6499938964844,11.704750061035156,337.4200134277344,113.04499816894531,197.2100067138672,1.1375000476837158,258.67999267578125,11.440500259399414,335.6199951171875,114.83000183105469,201.35499572753906,1.149999976158142,262.30999755859375,11.529999732971191,336.4100036621094,165565200,1952600,13897600,14792700,366436160,47260400
2020-08-17,112.12921905517578,207.6999969482422,1.1575000286102295,260.8832092285156,12.301365852355957,319.58062744140625,114.60749816894531,207.6999969482422,1.1575000286102295,261.1600036621094,12.336999893188477,337.9100036621094,116.0875015258789,209.8300018310547,1.1950000524520874,264.1000061035156,12.409749984741211,338.3399963378906,113.9625015258789,201.97999572753906,1.1399999856948853,259.3999938964844,11.817190170288086,336.8500061035156,116.0625,202.24000549316406,1.1950000524520874,262.5,11.851249694824219,337.94000244140625,119561600,2590500,9484000,13351100,621300920,35481000
